Timestamp,Device, avail, block, Cmode, dev_asset_chg, dev_asset_rem, estop, execution, line, mode, msg, power, program, tool_id
5/28/2016 15:10:17:820,VMC-3Axis, AVAILABLE, X0.003412 Y1.287995, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 363, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:18:097,VMC-3Axis, AVAILABLE, X0.131775 Y1.279231, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 364, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:18:296,VMC-3Axis, AVAILABLE, X0.131775 Y1.279231, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 364, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:18:500,VMC-3Axis, AVAILABLE, X0.258425 Y1.257725, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 365, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:18:703,VMC-3Axis, AVAILABLE, X0.382100 Y1.223733, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 366, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:18:902,VMC-3Axis, AVAILABLE, X0.382100 Y1.223733, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 366, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:19:109,VMC-3Axis, AVAILABLE, X0.501577 Y1.177633, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 367, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:19:320,VMC-3Axis, AVAILABLE, X0.501577 Y1.177633, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 367, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:19:613,VMC-3Axis, AVAILABLE, X0.615675 Y1.119923, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 368, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:19:828,VMC-3Axis, AVAILABLE, X0.723271 Y1.051216, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 369, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:20:027,VMC-3Axis, AVAILABLE, X0.823312 Y0.972231, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 370, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:20:253,VMC-3Axis, AVAILABLE, X0.823312 Y0.972231, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 370, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:20:472,VMC-3Axis, AVAILABLE, X0.914822 Y0.883790, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 371, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:20:687,VMC-3Axis, AVAILABLE, X0.996913 Y0.786806, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 372, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:20:933,VMC-3Axis, AVAILABLE, X0.996913 Y0.786806, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 372, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:21:167,VMC-3Axis, AVAILABLE, X1.068797 Y0.682274, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 373, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:21:371,VMC-3Axis, AVAILABLE, X1.129786 Y0.571261, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 374, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:21:585,VMC-3Axis, AVAILABLE, X1.129786 Y0.571261, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 374, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:21:812,VMC-3Axis, AVAILABLE, X1.179307 Y0.454897, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 375, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:22:07,VMC-3Axis, AVAILABLE, X1.216901 Y0.334361, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 376, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:22:214,VMC-3Axis, AVAILABLE, X1.216901 Y0.334361, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 376, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:22:417,VMC-3Axis, AVAILABLE, X1.242230 Y0.210868, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 377, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:22:648,VMC-3Axis, AVAILABLE, X1.255080 Y0.085662, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 378, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:22:851,VMC-3Axis, AVAILABLE, X1.255080 Y0.085662, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 378, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:23:054,VMC-3Axis, AVAILABLE, X1.255363 Y-0.040001, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 379, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:23:269,VMC-3Axis, AVAILABLE, X1.255363 Y-0.040001, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 379, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:23:507,VMC-3Axis, AVAILABLE, X1.243115 Y-0.164865, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 380, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:23:710,VMC-3Axis, AVAILABLE, X1.218499 Y-0.287686, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 381, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:23:910,VMC-3Axis, AVAILABLE, X1.218499 Y-0.287686, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 381, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:24:148,VMC-3Axis, AVAILABLE, X1.181800 Y-0.407244, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 382, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:24:371,VMC-3Axis, AVAILABLE, X1.133423 Y-0.522356, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 383, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:24:605,VMC-3Axis, AVAILABLE, X1.073889 Y-0.631886, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 384, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:24:812,VMC-3Axis, AVAILABLE, X1.073889 Y-0.631886, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 384, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:25:027,VMC-3Axis, AVAILABLE, X1.003826 Y-0.734758, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 385, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:25:246,VMC-3Axis, AVAILABLE, X0.923970 Y-0.829966, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 386, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:25:476,VMC-3Axis, AVAILABLE, X0.923970 Y-0.829966, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 386, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:25:699,VMC-3Axis, AVAILABLE, X0.835149 Y-0.916584, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 387, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:25:925,VMC-3Axis, AVAILABLE, X0.738278 Y-0.993775, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 388, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:26:136,VMC-3Axis, AVAILABLE, X0.738278 Y-0.993775, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 388, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:26:382,VMC-3Axis, AVAILABLE, X0.634351 Y-1.060799, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 389, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:26:582,VMC-3Axis, AVAILABLE, X0.524429 Y-1.117018, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 390, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:26:785,VMC-3Axis, AVAILABLE, X0.524429 Y-1.117018, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 390, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:26:980,VMC-3Axis, AVAILABLE, X0.409628 Y-1.161907, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 391, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:27:203,VMC-3Axis, AVAILABLE, X0.291112 Y-1.195054, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 392, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:27:406,VMC-3Axis, AVAILABLE, X0.291112 Y-1.195054, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 392, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:27:617,VMC-3Axis, AVAILABLE, X0.170074 Y-1.216166, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 393, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:27:886,VMC-3Axis, AVAILABLE, X0.047732 Y-1.225070, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 394, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:28:121,VMC-3Axis, AVAILABLE, X-0.074687 Y-1.221719, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 395, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:28:328,VMC-3Axis, AVAILABLE, X-0.074687 Y-1.221719, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 395, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:28:527,VMC-3Axis, AVAILABLE, X-0.195962 Y-1.206185, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 396, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:28:761,VMC-3Axis, AVAILABLE, X-0.314884 Y-1.178664, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 397, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:28:988,VMC-3Axis, AVAILABLE, X-0.314884 Y-1.178664, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 397, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:29:210,VMC-3Axis, AVAILABLE, X-0.430274 Y-1.139468, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 398, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:29:425,VMC-3Axis, AVAILABLE, X-0.540992 Y-1.089029, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 399, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:29:628,VMC-3Axis, AVAILABLE, X-0.540992 Y-1.089029, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 399, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:29:828,VMC-3Axis, AVAILABLE, X-0.645947 Y-1.027886, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 400, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:30:035,VMC-3Axis, AVAILABLE, X-0.744109 Y-0.956685, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 401, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:30:242,VMC-3Axis, AVAILABLE, X-0.744109 Y-0.956685, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 401, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:30:468,VMC-3Axis, AVAILABLE, X-0.834521 Y-0.876170, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 402, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:30:703,VMC-3Axis, AVAILABLE, X-0.916306 Y-0.787177, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 403, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:30:906,VMC-3Axis, AVAILABLE, X-0.916306 Y-0.787177, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 403, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:31:128,VMC-3Axis, AVAILABLE, X-0.988675 Y-0.690621, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 404, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:31:339,VMC-3Axis, AVAILABLE, X-1.050937 Y-0.587492, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 405, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:31:539,VMC-3Axis, AVAILABLE, X-1.050937 Y-0.587492, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 405, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:31:781,VMC-3Axis, AVAILABLE, X-1.102504 Y-0.478841, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 406, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:31:984,VMC-3Axis, AVAILABLE, X-1.142896 Y-0.365773, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 407, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:32:214,VMC-3Axis, AVAILABLE, X-1.142896 Y-0.365773, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 407, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:32:417,VMC-3Axis, AVAILABLE, X-1.171746 Y-0.249430, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 408, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:32:613,VMC-3Axis, AVAILABLE, X-1.188806 Y-0.130985, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 409, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:32:816,VMC-3Axis, AVAILABLE, X-1.193943 Y-0.011629, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 410, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:33:023,VMC-3Axis, AVAILABLE, X-1.193943 Y-0.011629, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 410, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:33:238,VMC-3Axis, AVAILABLE, X-1.187148 Y0.107444, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 411, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:33:468,VMC-3Axis, AVAILABLE, X-1.168526 Y0.225046, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 412, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:33:687,VMC-3Axis, AVAILABLE, X-1.168526 Y0.225046, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 412, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:33:898,VMC-3Axis, AVAILABLE, X-1.138305 Y0.340008, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 413, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:34:121,VMC-3Axis, AVAILABLE, X-1.096825 Y0.451189, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 414, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:34:324,VMC-3Axis, AVAILABLE, X-1.096825 Y0.451189, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 414, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:34:531,VMC-3Axis, AVAILABLE, X-1.044537 Y0.557493, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 415, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:34:750,VMC-3Axis, AVAILABLE, X-0.982001 Y0.657874, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 416, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:34:964,VMC-3Axis, AVAILABLE, X-0.909875 Y0.751351, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 417, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:35:179,VMC-3Axis, AVAILABLE, X-0.909875 Y0.751351, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 417, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:35:375,VMC-3Axis, AVAILABLE, X-0.828912 Y0.837012, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 418, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:35:613,VMC-3Axis, AVAILABLE, X-0.739951 Y0.914029, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 419, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:36:687,VMC-3Axis, AVAILABLE, X-0.739951 Y0.914029, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 419, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:36:898,VMC-3Axis, AVAILABLE, X-0.323385 Y1.122340, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 423, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:37:113,VMC-3Axis, AVAILABLE, X-0.209363 Y1.147050, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 424, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:37:312,VMC-3Axis, AVAILABLE, X-0.209363 Y1.147050, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 424, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:37:519,VMC-3Axis, AVAILABLE, X-0.093642 Y1.160227, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 425, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:37:722,VMC-3Axis, AVAILABLE, X0.022616 Y1.161780, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 426, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:37:929,VMC-3Axis, AVAILABLE, X0.022616 Y1.161780, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 426, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:38:156,VMC-3Axis, AVAILABLE, X0.138249 Y1.151732, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 427, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:38:359,VMC-3Axis, AVAILABLE, X0.252104 Y1.130225, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 428, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:38:582,VMC-3Axis, AVAILABLE, X0.252104 Y1.130225, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 428, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:38:804,VMC-3Axis, AVAILABLE, X0.363051 Y1.097511, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 429, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:39:042,VMC-3Axis, AVAILABLE, X0.469991 Y1.053957, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 430, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:39:250,VMC-3Axis, AVAILABLE, X0.571870 Y1.000034, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 431, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:39:449,VMC-3Axis, AVAILABLE, X0.571870 Y1.000034, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 431, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:39:648,VMC-3Axis, AVAILABLE, X0.667689 Y0.936318, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 432, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:39:871,VMC-3Axis, AVAILABLE, X0.756511 Y0.863479, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 433, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:40:113,VMC-3Axis, AVAILABLE, X0.756511 Y0.863479, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 433, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:40:363,VMC-3Axis, AVAILABLE, X0.837474 Y0.782274, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 434, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:40:578,VMC-3Axis, AVAILABLE, X0.909797 Y0.693546, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 435, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:40:777,VMC-3Axis, AVAILABLE, X0.972787 Y0.598205, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 436, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:10:41:054,VMC-3Axis, AVAILABLE, X0.972787 Y0.598205, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 436, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
